Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,1440,0.4,E1,6692,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E2,2378,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E3,53,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E4,59,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E5,2446,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E6,3054,AFU,485,515,gfp61485515
gfp,61,1440,0.4,E7,2181,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F1,26,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F2,3122,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F3,4552,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F4,2963,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F5,2497,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F6,2007,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F7,2467,AFU,485,515,gfp61485515
gfp,61,1440,0.4,F8,2736,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G1,4016,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G2,4153,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G3,72,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G4,82,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G5,4249,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G6,3481,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G7,3541,AFU,485,515,gfp61485515
gfp,61,1440,0.4,G8,3557,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H1,3640,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H2,3426,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H3,2818,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H4,3515,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H5,4687,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H6,3997,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H7,4136,AFU,485,515,gfp61485515
gfp,61,1440,0.4,H8,4287,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E1,6715,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E2,2396,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E3,53,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E4,46,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E5,2447,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E6,3051,AFU,485,515,gfp61485515
gfp,61,1620,0.45,E7,2162,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F1,23,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F2,3183,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F3,4449,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F4,2981,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F5,2523,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F6,1989,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F7,2496,AFU,485,515,gfp61485515
gfp,61,1620,0.45,F8,2661,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G1,4103,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G2,4134,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G3,68,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G4,73,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G5,4302,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G6,3568,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G7,3543,AFU,485,515,gfp61485515
gfp,61,1620,0.45,G8,3468,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H1,3701,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H2,3389,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H3,2820,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H4,3450,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H5,4688,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H6,3961,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H7,4146,AFU,485,515,gfp61485515
gfp,61,1620,0.45,H8,4271,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E1,6775,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E2,2362,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E3,63,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E4,33,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E5,2425,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E6,3076,AFU,485,515,gfp61485515
gfp,61,1800,0.5,E7,2240,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F1,25,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F2,3207,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F3,4510,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F4,2961,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F5,2497,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F6,2008,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F7,2478,AFU,485,515,gfp61485515
gfp,61,1800,0.5,F8,2659,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G1,4113,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G2,4159,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G3,78,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G4,68,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G5,4201,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G6,3472,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G7,3500,AFU,485,515,gfp61485515
gfp,61,1800,0.5,G8,3607,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H1,3796,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H2,3317,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H3,2785,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H4,3501,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H5,4629,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H6,3944,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H7,4111,AFU,485,515,gfp61485515
gfp,61,1800,0.5,H8,4269,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E1,6841,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E2,2398,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E3,54,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E4,51,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E5,2367,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E6,3050,AFU,485,515,gfp61485515
gfp,61,1980,0.55,E7,2167,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F1,25,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F2,3193,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F3,4496,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F4,2954,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F5,2520,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F6,2001,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F7,2463,AFU,485,515,gfp61485515
gfp,61,1980,0.55,F8,2759,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G1,4065,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G2,4226,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G3,71,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G4,68,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G5,4185,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G6,3479,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G7,3544,AFU,485,515,gfp61485515
gfp,61,1980,0.55,G8,3483,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H1,3833,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H2,3379,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H3,2848,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H4,3548,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H5,4559,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H6,3950,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H7,4088,AFU,485,515,gfp61485515
gfp,61,1980,0.55,H8,4268,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E1,6910,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E2,2394,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E3,55,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E4,58,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E5,2442,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E6,3077,AFU,485,515,gfp61485515
gfp,61,2160,0.6,E7,2220,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F1,29,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F2,3179,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F3,4523,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F4,2976,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F5,2488,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F6,2015,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F7,2471,AFU,485,515,gfp61485515
gfp,61,2160,0.6,F8,2752,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G1,4120,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G2,4174,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G3,72,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G4,62,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G5,4201,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G6,3578,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G7,3562,AFU,485,515,gfp61485515
gfp,61,2160,0.6,G8,3489,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H1,3976,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H2,3482,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H3,2815,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H4,3494,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H5,4684,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H6,3914,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H7,4123,AFU,485,515,gfp61485515
gfp,61,2160,0.6,H8,4287,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E1,6868,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E2,2414,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E3,52,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E4,51,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E5,2404,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E6,3085,AFU,485,515,gfp61485515
gfp,61,2340,0.65,E7,2272,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F1,29,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F2,3239,AFU,485,515,gfp61485515
gfp,61,2340,0.65,F3,4494,AFU,485,515,gfp61485515
