Software Version	3.04.17																								
																									
																									
																									
Experiment File Path:	C:\Users\Biotek2\Box\biocircuits\Ankita\20201105_gfp_miscinbeg.xpt																								
Protocol File Path:	C:\Users\Biotek2\Box\biocircuits\Ankita\gfp_24hr_protocol.prt																								
																									
																									
																									
Plate Number	Plate 1																								
Date	11/5/20																								
Time	5:53:13 PM																								
Reader Type:	Synergy H1																								
Reader Serial Number:	271275																								
Reading Type	Reader																								
																									
Procedure Details																									
																									
Plate Type	384 WELL PLATE																								
Well Selection	Runtime																								
Eject plate on completion																									
Set Temperature	Setpoint 34°C																								
	Preheat before moving to next step																								
Start Kinetic	"Runtime 24:00:00 (HH:MM:SS), Interval 0:03:00, 481 Reads"																								
    Read	gfp																								
	Fluorescence Endpoint																								
	Full Plate																								
3:06:11	34	14393	32115	1723	1578	32996	56786	58687	58247	693	682	12637	11913	73544	69362	60847	54781	1328	1080						
3:09:11	34	14506	32804	1711	1542	33812	58078	59204	59584	626	707	12881	12430	74789	71430	63224	55753	1268	1191						
3:12:11	34	15052	33008	1700	1625	34386	58061	60160	60323	651	658	13434	12877	76216	72925	63686	56753	1332	1127						
3:15:11	34	15496	33993	1682	1619	34946	61255	62322	60737	685	698	13350	12870	78238	72980	64278	57461	1360	1169						
3:18:11	34	15625	34478	1779	1592	35313	62148	62871	63055	623	700	13677	13080	77719	73367	64745	57504	1345	1179						
3:21:11	34	15840	35188	1774	1617	35357	61614	63551	63281	713	672	13940	13260	79168	75717	66332	59066	1463	1150						
3:24:11	34	16181	35434	1800	1631	36651	63205	63871	64179	689	677	14266	13619	81044	77187	66679	58716	1357	1195						
3:27:11	34	16307	36044	1788	1656	36401	63641	65510	65113	639	677	14301	13907	80204	76960	67556	60103	1392	1207						
3:30:11	34	16657	36996	1840	1674	36939	64375	66224	66091	650	686	14604	13813	83444	79719	68370	60867	1468	1210						
3:33:11	34	17189	37254	1763	1696	38159	66357	67718	68145	679	684	14631	14357	83345	79139	69924	61182	1457	1234						
3:36:11	34	17241	37670	1893	1732	37510	66600	68701	67994	682	678	14786	14627	85413	81581	68265	61834	1490	1274						
3:39:11	34	17181	38875	1808	1704	38566	67422	68248	70178	671	716	14981	14632	86733	80110	70320	62306	1599	1332						
3:42:11	34	17564	39485	1915	1766	38056	66997	70094	70305	626	664	15156	14923	86685	80638	69886	63168	1504	1304						
3:45:11	34	18290	38701	1932	1728	39988	68838	70449	70782	678	717	15441	15333	87119	84267	71771	64256	1550	1272						
3:48:11	34	18468	40115	1929	1795	39760	69617	71351	70920	647	691	15748	15760	89082	84085	73853	63424	1535	1305						
3:51:11	34	18313	40822	1909	1744	40270	70345	70768	71410	698	674	15756	15430	89963	85522	73199	65179	1536	1331						
3:54:11	34	18489	41330	1986	1764	40407	71418	71144	72445	672	661	15942	15615	89191	86601	73137	65482	1532	1315						
3:57:11	34	19454	41652	1980	1817	40967	70335	73101	70877	704	681	15983	16028	92120	87569	74531	65754	1633	1402						
4:00:11	34	19214	42038	2055	1795	41152	71772	73872	72967	645	654	16112	16249	93759	88884	73706	66877	1617	1483						
4:03:11	34	19732	40986	2009	1817	40942	72636	73751	74452	638	746	16641	16702	94864	87336	73629	66535	1640	1346						
4:06:11	34	19559	42448	2060	1819	42221	73105	74980	74221	616	686	16487	16440	93872	89484	74398	67714	1683	1391						
4:09:11	34	20106	43752	1983	1872	41677	73780	76260	77318	680	709	16724	17041	97116	91487	74923	67562	1650	1373						
4:12:11	34	19898	43861	1954	1905	41859	75174	76524	75757	709	662	16884	17060	96689	91795	76390	68944	1689	1387						
4:15:11	34	20275	43746	2016	1826	42911	73913	75715	77933	697	738	16887	17426	97569	91493	77087	67312	1765	1433						
4:18:11	34	19936	44953	2063	1903	42493	76759	78674	77856	714	697	17235	17790	99542	93357	77065	68952	1744	1431						
4:21:11	34.1	20684	45772	2099	1940	43560	74929	78481	78583	679	680	17454	17693	99735	93960	78543	69174	1768	1446						
4:24:11	34	20818	45347	2102	1975	43914	78204	80110	79358	680	692	17952	17972	98527	95534	77680	69188	1752	1469						
4:27:11	34	21214	45867	2136	1945	45200	76617	79707	80037	675	679	17777	18088	OVRFLW	96059	79471	70151	1735	1491						
4:30:11	34	21484	47060	2089	2006	44826	79236	79899	79925	674	711	18246	18549	OVRFLW	96413	78890	70908	1795	1434						
4:33:11	34	21305	46700	2092	1902	44875	78692	81957	78601	690	709	18676	18562	OVRFLW	97588	79238	70985	1755	1550						
4:36:11	34	21876	47086	2139	1984	45536	78804	82109	79674	645	704	18558	19112	OVRFLW	97001	80472	72224	1742	1569						
4:39:11	34	21235	47421	2189	2010	45245	79211	83007	82768	691	704	18310	18638	OVRFLW	OVRFLW	80677	71582	1878	1567						
4:42:11	34	21493	47697	2208	2016	45874	80036	83560	82820	684	727	18577	19202	OVRFLW	98491	80837	73133	1835	1573						
4:45:11	34	22207	49205	2181	1999	46910	81074	84136	83690	707	714	18514	19761	OVRFLW	OVRFLW	81562	72225	1824	1612						
4:48:11	34	22196	47444	2241	2002	47197	80683	81017	83347	725	713	19270	19892	OVRFLW	99654	80301	71194	1873	1532						
4:51:11	34	22271	48192	2216	2019	46387	82094	82947	84829	657	698	19291	19597	OVRFLW	OVRFLW	81199	72489	1997	1613						
4:54:11	34	22361	49483	2187	1980	46715	81850	84566	84512	694	687	19528	20268	OVRFLW	OVRFLW	81889	73020	1957	1641						
4:57:11	34	22923	49576	2249	2013	47369	82335	84525	86228	686	681	19580	20266	OVRFLW	OVRFLW	83350	74609	1930	1602						
5:00:11	34	22535	48858	2217	2107	47787	83513	85012	84085	700	724	19629	20508	OVRFLW	OVRFLW	83189	74199	1965	1663						
5:03:11	34	23029	50829	2271	2131	48577	83686	86313	85060	721	706	19797	20559	OVRFLW	OVRFLW	83366	74073	2016	1679						
5:06:11	34	23259	50581	2304	2134	48331	82960	85001	86465	685	706	19865	20623	OVRFLW	OVRFLW	83607	73277	1959	1666						
5:09:11	34	23322	50184	2276	2174	48486	85052	83891	87375	690	713	19772	21415	OVRFLW	OVRFLW	84287	74201	1898	1663						
5:12:11	34	23087	50912	2351	2214	47682	85340	84748	84415	687	722	19990	21012	OVRFLW	OVRFLW	83190	74647	1970	1758						
5:15:11	34	23625	50811	2310	2170	48860	84289	86712	85705	721	732	20346	21347	OVRFLW	OVRFLW	82789	74723	2054	1699						
5:18:11	34	23122	51612	2428	2110	49299	85806	87203	86273	683	714	20316	21166	OVRFLW	OVRFLW	85120	74896	1983	1715						
5:21:11	34	23876	51340	2387	2124	48649	85361	87466	86982	710	691	20804	21048	OVRFLW	OVRFLW	85899	77083	2034	1759						
5:24:11	34	23562	52635	2474	2241	49581	87100	88107	88961	683	699	21108	21807	OVRFLW	OVRFLW	84368	76263	2034	1721						
5:27:11	34	24052	52705	2335	2146	49872	87297	88089	87296	722	681	20955	22099	OVRFLW	OVRFLW	84990	77409	2071	1717						
5:30:11	34	23974	52751	2360	2180	48331	86144	88411	88313	725	736	20981	22175	OVRFLW	OVRFLW	85362	74421	2093	1754						
5:33:11	34	24184	52316	2482	2206	49744	86100	87158	90132	703	691	20795	22095	OVRFLW	OVRFLW	84404	76948	2091	1726						
5:36:11	34	24146	53389	2525	2190	50117	88553	88989	89848	694	694	21044	22426	OVRFLW	OVRFLW	86314	77543	2082	1833						
5:39:11	34	25207	53724	2463	2161	50888	86785	89488	91193	765	665	21678	22582	OVRFLW	OVRFLW	86851	76666	2165	1785						
5:42:11	34	23967	52870	2524	2289	50104	87512	89454	87974	697	701	21157	22634	OVRFLW	OVRFLW	88161	77260	2156	1824						
5:45:11	34	24177	53999	2535	2275	50182	89377	89933	89421	678	720	21217	22419	OVRFLW	OVRFLW	87237	76547	2123	1787						
5:48:11	34.1	24955	54805	2497	2306	51493	89605	90090	90196	703	757	21754	22957	OVRFLW	OVRFLW	87200	78441	2104	1805						
5:51:11	34	24575	55351	2477	2358	51360	88084	89414	90495	691	707	21982	23248	OVRFLW	OVRFLW	86477	78690	2127	1828						
5:54:11	34	25248	55336	2634	2373	51524	88920	92036	89485	711	718	21457	22874	OVRFLW	OVRFLW	89271	78099	2184	1878						
5:57:11	34	25570	54070	2578	2384	51478	88526	88080	91160	701	659	22336	23189	OVRFLW	OVRFLW	87915	79626	2194	1820						
6:00:11	34	25113	55388	2585	2251	51109	88929	92202	92156	736	719	21877	23836	OVRFLW	OVRFLW	89525	79357	2215	1872						
6:03:11	34	24975	54519	2606	2380	51515	87136	91833	91421	759	711	22506	23561	OVRFLW	OVRFLW	88225	79106	2194	1890						
6:06:11	34	25500	56000	2653	2480	52686	89854	90043	91264	668	740	22164	24069	OVRFLW	OVRFLW	89400	78435	2224	1868						
6:09:11	34	25420	55720	2656	2398	51069	89298	90004	91945	742	708	22494	24218	OVRFLW	OVRFLW	90402	79788	2211	1891						
6:12:11	34	25654	55508	2661	2422	52441	90657	91154	91644	741	703	22757	24476	OVRFLW	OVRFLW	88878	81465	2257	1903						
6:15:11	34	25855	57232	2774	2441	52493	91119	91048	92143	729	691	22140	23923	OVRFLW	OVRFLW	89383	81264	2223	1901						
6:18:11	34	26347	56490	2690	2487	52798	90162	93631	94210	723	723	22132	24133	OVRFLW	OVRFLW	88910	80074	2203	1953						
6:21:11	34	26125	54865	2791	2466	53747	92286	91752	91980	697	763	22660	24147	OVRFLW	OVRFLW	89036	79206	2390	1937						
6:24:11	34	26279	57466	2748	2445	52052	91519	94180	92852	673	711	22864	24332	OVRFLW	OVRFLW	90147	81255	2299	1968						
6:27:11	34	26200	57092	2795	2544	52705	92424	92791	91697	743	734	22997	24727	OVRFLW	OVRFLW	91019	81084	2310	1916						
6:30:11	34	26568	56350	2771	2594	53131	92796	92461	94346	744	687	22920	24964	OVRFLW	OVRFLW	89580	81241	2323	1911						
6:33:11	34	26023	57416	2684	2553	52706	92009	93248	93499	737	695	23002	24433	OVRFLW	OVRFLW	90505	80826	2276	2023						
6:36:11	34	26367	57031	2734	2498	53136	93111	93010	94852	748	711	23343	24994	OVRFLW	OVRFLW	91632	81603	2385	2017						
6:39:11	34	26760	57263	2841	2550	53390	92475	93049	93920	688	689	23507	24877	OVRFLW	OVRFLW	91791	81865	2348	1981						
6:42:11	34	26479	58000	2762	2627	52325	92953	94726	92965	696	729	23016	24746	OVRFLW	OVRFLW	91077	83177	2344	1960						
6:45:11	34	26759	57835	2836	2588	53495	93010	94165	94061	744	699	23551	25394	OVRFLW	OVRFLW	91526	79953	2399	1970						
6:48:11	34	26405	59048	2827	2664	54201	93520	93464	96167	714	698	23993	25171	OVRFLW	OVRFLW	90705	81712	2371	2067						
6:51:11	34	26629	58910	2873	2554	54681	92191	94761	95483	734	731	23799	25335	OVRFLW	OVRFLW	92948	82598	2379	2076						
6:54:11	34	27095	58818	2868	2654	54174	93480	96409	95625	729	691	23902	25651	OVRFLW	OVRFLW	90850	81292	2424	1933						
6:57:11	34	27086	59185	2939	2580	54391	94804	94989	95324	700	712	23479	25311	OVRFLW	OVRFLW	90621	83398	2453	2002						
7:00:11	34	27228	57995	2946	2674	54515	92736	94050	97234	723	719	24081	25498	OVRFLW	OVRFLW	91764	81902	2382	2041						
7:03:11	34	27563	59052	3040	2726	54739	94948	96067	94241	763	699	23981	25809	OVRFLW	OVRFLW	91534	82531	2394	2097						
7:06:11	34	27012	58415	2909	2644	53973	95145	96391	96701	783	708	24346	25925	OVRFLW	OVRFLW	92975	81159	2300	2037						
7:09:11	34	27282	60588	3011	2771	54520	93562	96066	97170	735	773	23736	25862	OVRFLW	OVRFLW	90616	82988	2444	2187						
7:12:11	34	27525	60588	2995	2676	55640	93584	97509	95901	801	715	23732	26660	OVRFLW	OVRFLW	94724	84011	2466	2104						
7:15:11	34	27956	60308	3120	2768	55049	93748	97025	97205	754	679	24604	26631	OVRFLW	OVRFLW	93545	82185	2444	2091						
7:18:11	34	27056	59053	3150	2735	55401	94975	95464	96597	743	735	24365	26448	OVRFLW	OVRFLW	92751	83918	2512	2117						
7:21:11	34	28375	60120	2973	2857	55189	92841	95943	97826	720	740	24589	26069	OVRFLW	OVRFLW	92121	83818	2535	2155						
7:24:11	34	27876	59539	3103	2824	55780	94225	97814	97847	752	718	24361	26796	OVRFLW	OVRFLW	94651	84038	2465	2230						
7:27:11	34	28069	60624	2978	2748	54353	93630	95943	97637	754	770	24113	26538	OVRFLW	OVRFLW	93198	85072	2513	2168						
7:30:11	34	27999	60850	3046	2887	55142	94868	98109	98232	720	740	24518	26731	OVRFLW	OVRFLW	93614	83499	2548	2092						
7:33:11	34	27923	61029	3034	2782	54833	94557	97418	94614	822	746	24637	26653	OVRFLW	OVRFLW	92916	85131	2575	2098						
7:36:11	34	28104	60895	3075	2855	55653	94897	96485	97280	739	701	24351	26728	OVRFLW	OVRFLW	95438	84922	2589	2184						
7:39:11	34	27946	60610	3122	2932	56244	95467	97467	97501	775	695	25039	26870	OVRFLW	OVRFLW	95529	85381	2568	2233						
7:42:11	34	27760	60788	3181	2862	56238	95447	98692	99152	781	759	24683	27154	OVRFLW	OVRFLW	94213	84161	2533	2225						
7:45:11	34	28012	60325	3118	2937	56469	97943	97582	99806	771	733	24741	27166	OVRFLW	OVRFLW	94057	84169	2559	2249						
7:48:11	34	28174	61105	3176	2921	55961	95049	99125	96281	720	706	24924	26769	OVRFLW	OVRFLW	93763	85848	2596	2133						
7:51:11	34	28733	61676	3093	2911	55628	97148	97638	98998	787	661	25125	26762	OVRFLW	OVRFLW	94780	84016	2753	2161						
7:54:11	34	28510	62059	3206	2973	56799	96046	97451	97795	749	714	24563	26727	OVRFLW	OVRFLW	95819	85493	2620	2207						
7:57:11	34	28574	61904	3249	2872	56285	94852	97731	98087	748	731	24932	27157	OVRFLW	OVRFLW	93705	84782	2602	2290						
8:00:11	34	28604	62671	3194	3041	56840	94816	97104	98666	784	717	24921	27531	OVRFLW	OVRFLW	94232	85036	2563	2159						
8:03:11	34	28280	60365	3285	3031	56548	96802	99767	97887	763	733	25203	27492	OVRFLW	OVRFLW	97202	86900	2620	2250						
8:06:11	34	29370	61704	3319	3016	56450	96799	OVRFLW	OVRFLW	754	746	25338	26925	OVRFLW	OVRFLW	95905	84911	2644	2225						
8:09:11	34	28484	62173	3259	3023	55723	94781	OVRFLW	99696	807	744	24909	27692	OVRFLW	OVRFLW	95014	84468	2487	2284						
8:12:11	34	28793	62152	3271	2987	57065	97673	99900	97830	749	709	25507	27683	OVRFLW	OVRFLW	95030	85834	2559	2257						
8:15:11	34	28821	62973	3295	3030	57205	98067	98175	98773	808	745	25951	27907	OVRFLW	OVRFLW	93516	86823	2582	2298						
8:18:11	34	28788	63011	3240	3022	57532	97196	99723	99012	755	742	25284	27657	OVRFLW	OVRFLW	93775	85295	2607	2262						
8:21:11	34	29260	62851	3247	3079	55542	97030	OVRFLW	OVRFLW	749	720	25587	27409	OVRFLW	OVRFLW	95148	84808	2582	2287						
8:24:11	34	28878	62440	3209	3074	57394	98133	99817	99165	727	782	25427	27735	OVRFLW	OVRFLW	93865	86934	2684	2296						
8:27:11	34	28740	63406	3313	3023	56335	98657	OVRFLW	OVRFLW	793	741	25534	27834	OVRFLW	OVRFLW	95714	83739	2730	2327						
8:30:11	34	28708	63285	3316	3171	56765	97796	OVRFLW	98490	790	742	25219	27680	OVRFLW	OVRFLW	94626	86392	2760	2399						
8:33:11	34	29157	62220	3422	3150	57682	97714	OVRFLW	OVRFLW	784	788	25359	27703	OVRFLW	OVRFLW	96759	84437	2684	2308						
8:36:11	34	29570	63720	3528	3071	57264	97581	98775	99477	785	768	25605	28127	OVRFLW	OVRFLW	96773	84225	2747	2321						
8:39:11	34	29531	63664	3368	3034	56105	97575	98884	OVRFLW	808	749	25181	27795	OVRFLW	OVRFLW	95920	87150	2744	2288						
8:42:11	34	28482	63315	3398	3147	56829	96445	OVRFLW	99363	784	713	26006	27899	OVRFLW	OVRFLW	94035	86162	2741	2359						
8:45:11	34	29967	63172	3400	3179	56909	97752	OVRFLW	OVRFLW	771	744	25379	28143	OVRFLW	OVRFLW	94844	84265	2730	2327						
8:48:11	34	29585	63966	3537	3117	56653	97415	OVRFLW	OVRFLW	787	717	26009	28291	OVRFLW	OVRFLW	95998	85594	2763	2344						
8:51:11	34	29852	63144	3440	3149	57207	96942	OVRFLW	OVRFLW	734	775	25972	28379	OVRFLW	OVRFLW	96545	85016	2716	2392						
8:54:11	34	29908	63529	3502	3127	57691	97731	OVRFLW	OVRFLW	762	789	25377	27954	OVRFLW	OVRFLW	95008	87148	2672	2290						
8:57:11	34	29668	63571	3492	3138	57347	98136	99965	OVRFLW	779	719	25761	28285	OVRFLW	OVRFLW	95955	85656	2692	2365						
9:00:11	34	29482	63515	3432	3178	57294	97073	OVRFLW	OVRFLW	814	684	25542	28169	OVRFLW	OVRFLW	96029	84639	2795	2377						
9:03:11	34	29719	64919	3551	3215	57378	97564	OVRFLW	OVRFLW	802	751	25744	28868	OVRFLW	OVRFLW	96118	85887	2795	2358						
9:06:11	34	29638	64372	3497	3269	57110	98278	OVRFLW	OVRFLW	760	774	25643	28569	OVRFLW	OVRFLW	94869	86009	2807	2389						
9:09:11	34	29999	63870	3525	3323	56990	98342	99520	OVRFLW	785	735	26134	28256	OVRFLW	OVRFLW	96343	86701	2830	2494						
9:12:11	34.1	29983	64621	3558	3273	57859	98319	99709	OVRFLW	798	767	25856	28237	OVRFLW	OVRFLW	95681	84754	2846	2445						
9:15:11	34	29455	65566	3664	3211	58133	98267	OVRFLW	OVRFLW	787	765	25810	28592	OVRFLW	OVRFLW	96587	85316	2806	2418						
9:18:11	34	30204	64237	3620	3268	57760	99466	OVRFLW	OVRFLW	836	752	25708	28673	OVRFLW	OVRFLW	95074	86126	2793	2432						
9:21:11	34	30008	65349	3588	3353	56945	97096	99422	OVRFLW	829	729	26580	28484	OVRFLW	OVRFLW	96868	85982	2869	2372						
9:24:11	34	29992	65037	3695	3264	57972	98842	OVRFLW	OVRFLW	808	791	26449	28602	OVRFLW	OVRFLW	97468	85789	2836	2536						
9:27:11	34	29816	64702	3610	3411	57069	99198	OVRFLW	OVRFLW	780	759	25994	28576	OVRFLW	OVRFLW	94787	85583	2942	2528						
9:30:11	34	29826	65474	3567	3252	56441	99822	OVRFLW	OVRFLW	847	808	26024	28569	OVRFLW	OVRFLW	96957	86843	2778	2427						
9:33:11	34	30314	65119	3570	3226	57983	98966	OVRFLW	OVRFLW	818	748	25849	28577	OVRFLW	OVRFLW	95087	86238	2912	2499						
9:36:11	34	29374	63615	3729	3323	58373	98178	OVRFLW	OVRFLW	754	756	26417	29001	OVRFLW	OVRFLW	96936	87332	2946	2423						
9:39:11	33.9	30296	64792	3657	3339	57455	98572	OVRFLW	OVRFLW	787	797	26531	29006	OVRFLW	OVRFLW	96670	85885	2871	2404						
9:42:11	34	30272	64196	3667	3450	57534	99198	OVRFLW	OVRFLW	832	731	26169	28346	OVRFLW	OVRFLW	96260	86773	2819	2482						
9:45:11	34	30423	64780	3720	3346	57946	99153	OVRFLW	OVRFLW	786	772	25879	28669	OVRFLW	OVRFLW	97772	86933	2929	2566						
9:48:11	34	29803	64845	3652	3379	58361	OVRFLW	OVRFLW	OVRFLW	791	755	26019	28706	OVRFLW	OVRFLW	96384	85787	2956	2490						
9:51:11	34	29569	64935	3652	3292	57661	99049	OVRFLW	OVRFLW	870	751	26239	28800	OVRFLW	OVRFLW	97359	85838	3011	2409						
9:54:11	34	30147	64763	3734	3355	58372	97843	OVRFLW	OVRFLW	849	768	25982	28550	OVRFLW	OVRFLW	96820	86039	2885	2594						
9:57:11	34	30087	65241	3793	3310	58543	96937	OVRFLW	OVRFLW	863	753	25936	28993	OVRFLW	OVRFLW	96363	86142	2919	2531						
10:00:11	34	30664	64077	3724	3433	57823	97280	OVRFLW	OVRFLW	823	772	26043	29190	OVRFLW	OVRFLW	96596	87346	2881	2463						
10:03:11	34	30520	65273	3674	3413	58451	99306	OVRFLW	OVRFLW	780	829	26135	28618	OVRFLW	OVRFLW	96985	86009	2954	2525						
10:06:11	34	30429	65415	3739	3436	59072	OVRFLW	OVRFLW	OVRFLW	839	787	26061	29148	OVRFLW	OVRFLW	95815	86833	3087	2503						
10:09:11	34	30600	65554	3769	3424	58303	99306	OVRFLW	OVRFLW	788	724	26373	28786	OVRFLW	OVRFLW	98230	86521	2964	2618						
10:12:11	34	30345	65719	3852	3444	57746	98691	OVRFLW	OVRFLW	781	795	26600	29446	OVRFLW	OVRFLW	97259	86571	2963	2622						
10:15:11	34	30537	65212	3765	3521	58160	99912	OVRFLW	OVRFLW	876	785	26511	29082	OVRFLW	OVRFLW	96066	87948	2894	2649						
10:18:11	34	30277	66207	3821	3402	57790	OVRFLW	OVRFLW	OVRFLW	840	767	26409	29353	OVRFLW	OVRFLW	96584	86507	2978	2677						
10:21:11	34	29870	65429	3845	3494	57486	98924	OVRFLW	OVRFLW	852	784	26922	29024	OVRFLW	OVRFLW	97624	86746	3041	2593						
10:24:11	34	30907	65257	3808	3541	58777	99012	OVRFLW	OVRFLW	817	760	26550	28531	OVRFLW	OVRFLW	96896	86608	3014	2498						
10:27:11	34	30149	65851	3786	3515	58589	OVRFLW	OVRFLW	OVRFLW	862	736	26582	29121	OVRFLW	OVRFLW	96587	87599	3044	2634						
10:30:11	34	30735	65545	3741	3502	58321	OVRFLW	OVRFLW	OVRFLW	825	768	26940	29413	OVRFLW	OVRFLW	96681	88262	2991	2644						
10:33:11	34	30530	65194	3876	3497	57085	OVRFLW	OVRFLW	OVRFLW	831	780	26484	29465	OVRFLW	OVRFLW	97822	86355	3043	2602						
10:36:11	34	30459	65750	3797	3563	57828	99676	OVRFLW	OVRFLW	814	795	26350	29244	OVRFLW	OVRFLW	97812	87678	3051	2602						
10:39:11	34	30704	65830	3988	3601	58370	98010	OVRFLW	OVRFLW	857	809	26023	28561	OVRFLW	OVRFLW	96571	86421	3059	2595						
10:42:11	34	30787	63462	3760	3499	58967	99300	OVRFLW	OVRFLW	772	796	26749	29398	OVRFLW	OVRFLW	97335	86884	3112	2612						
10:45:11	34	30539	66646	3919	3491	57642	OVRFLW	OVRFLW	OVRFLW	820	790	26534	29263	OVRFLW	OVRFLW	97281	86319	3079	2699						
10:48:11	34	30261	65634	3938	3465	57770	OVRFLW	OVRFLW	OVRFLW	833	759	26411	29541	OVRFLW	OVRFLW	97698	88468	3168	2702						
10:51:11	34	30192	65906	3803	3549	58538	OVRFLW	OVRFLW	OVRFLW	830	774	26091	29418	OVRFLW	OVRFLW	96156	85911	3090	2641						
10:54:11	34	30988	66461	3829	3625	58105	99518	OVRFLW	OVRFLW	891	787	26643	29140	OVRFLW	OVRFLW	98526	88237	3154	2728						
10:57:11	34	30385	66148	3881	3638	58557	OVRFLW	OVRFLW	OVRFLW	816	772	26679	28833	OVRFLW	OVRFLW	99023	88622	3147	2732						
11:00:11	34	30767	66426	3868	3564	58392	99489	OVRFLW	OVRFLW	874	786	26338	29389	OVRFLW	OVRFLW	98144	86594	3170	2810						
11:03:11	34	31018	66554	3939	3550	58717	99471	OVRFLW	OVRFLW	829	782	26509	29481	OVRFLW	OVRFLW	96366	86552	3281	2755						
11:06:11	34	30224	65956	3922	3606	58345	OVRFLW	OVRFLW	OVRFLW	848	771	26341	29433	OVRFLW	OVRFLW	97091	86602	3057	2754						
11:09:11	34	31302	64427	4074	3567	58214	OVRFLW	OVRFLW	OVRFLW	859	796	25847	29007	OVRFLW	OVRFLW	97396	87171	3195	2675						
11:12:11	34	31607	66539	4040	3594	59167	99947	OVRFLW	OVRFLW	828	800	26567	29474	OVRFLW	OVRFLW	97798	86972	3153	2709						
11:15:11	34	31210	65929	3914	3496	57747	OVRFLW	OVRFLW	OVRFLW	871	806	26336	29607	OVRFLW	OVRFLW	96684	86815	3287	2713						
11:18:11	34	30927	65394	3902	3656	58178	99356	OVRFLW	OVRFLW	880	761	25916	29463	OVRFLW	OVRFLW	99108	89192	3039	2801						
11:21:11	34	30844	67243	4013	3526	58842	99258	OVRFLW	OVRFLW	868	788	26863	29962	OVRFLW	OVRFLW	97667	87580	3200	2825						
11:24:11	34	30773	65995	4037	3616	58874	OVRFLW	OVRFLW	OVRFLW	837	754	26638	29367	OVRFLW	OVRFLW	97237	86654	3185	2703						
11:27:11	34	30744	67233	3856	3560	58521	OVRFLW	OVRFLW	OVRFLW	912	798	26482	29348	OVRFLW	OVRFLW	97354	86375	3287	2705						
11:30:11	34	31317	66779	4075	3629	59184	OVRFLW	OVRFLW	OVRFLW	891	776	26738	29194	OVRFLW	OVRFLW	97981	87181	3291	2809						
11:33:11	34	31566	66505	3998	3650	58796	OVRFLW	OVRFLW	OVRFLW	853	798	27009	29801	OVRFLW	OVRFLW	97922	88193	3233	2780						
11:36:11	34	30165	66740	3870	3583	59635	OVRFLW	OVRFLW	OVRFLW	842	799	26615	29676	OVRFLW	OVRFLW	98359	87493	3213	2819						
11:39:11	34	31458	67060	4026	3567	58785	99105	OVRFLW	OVRFLW	859	812	26952	29422	OVRFLW	OVRFLW	97525	87283	3341	2825						
11:42:11	34	31360	66293	3960	3640	58878	99623	OVRFLW	OVRFLW	861	833	26566	29624	OVRFLW	OVRFLW	96192	85549	3337	2699						
11:45:11	34	31310	67378	3910	3582	58067	OVRFLW	OVRFLW	OVRFLW	820	802	27023	28845	OVRFLW	OVRFLW	98208	86399	3341	2793						
11:48:11	34	30752	66813	3972	3689	59984	OVRFLW	OVRFLW	OVRFLW	902	788	26130	29786	OVRFLW	OVRFLW	98667	87606	3315	2863						
11:51:11	34	31531	65919	4006	3541	58066	OVRFLW	OVRFLW	OVRFLW	848	772	27227	29111	OVRFLW	OVRFLW	95948	87036	3262	2786						
11:54:11	34	31523	66794	4060	3670	58232	99827	OVRFLW	OVRFLW	906	850	26999	29579	OVRFLW	OVRFLW	98421	87158	3263	2883						
11:57:11	34	31317	67975	3971	3621	58676	OVRFLW	OVRFLW	OVRFLW	874	790	26580	28720	OVRFLW	OVRFLW	97760	85407	3381	2844						
12:00:11	34	31101	67314	4009	3664	58336	OVRFLW	OVRFLW	OVRFLW	885	761	26558	29551	OVRFLW	OVRFLW	97719	84919	3428	2790						
12:03:11	34	31013	68605	4000	3583	59071	OVRFLW	OVRFLW	OVRFLW	872	811	26559	29266	OVRFLW	OVRFLW	97704	87577	3322	2833						
12:06:11	34	31174	65951	4119	3646	58560	OVRFLW	OVRFLW	OVRFLW	884	807	26581	29347	OVRFLW	OVRFLW	98041	87643	3379	2876						
12:09:11	34	30801	65294	4169	3710	58740	98598	OVRFLW	OVRFLW	873	816	26442	29778	OVRFLW	OVRFLW	96621	86794	3376	2829						
12:12:11	34	31397	66473	4028	3678	58692	OVRFLW	OVRFLW	OVRFLW	926	826	27360	29624	OVRFLW	OVRFLW	97579	86428	3323	2831						
12:15:11	34	31194	66362	4187	3800	58431	OVRFLW	OVRFLW	OVRFLW	827	776	26682	29437	OVRFLW	OVRFLW	97438	86772	3354	2898						
12:18:11	34	31841	67111	4047	3735	58963	99511	OVRFLW	OVRFLW	881	803	26555	29758	OVRFLW	OVRFLW	97378	86976	3531	2901						
12:21:11	34	31534	67409	4061	3851	58628	OVRFLW	OVRFLW	OVRFLW	865	828	26983	30060	OVRFLW	OVRFLW	97987	87388	3323	2916						
12:24:11	34	30893	66439	4064	3627	58040	OVRFLW	OVRFLW	OVRFLW	898	821	26932	29267	OVRFLW	OVRFLW	97289	86781	3386	2863						
12:27:11	34	31130	68384	4201	3668	58250	OVRFLW	OVRFLW	OVRFLW	830	774	26217	29654	OVRFLW	OVRFLW	97659	87819	3407	2870						
12:30:11	34	31150	67747	4007	3656	59389	OVRFLW	OVRFLW	OVRFLW	905	839	26321	29301	OVRFLW	OVRFLW	OVRFLW	87723	3345	2934						
