Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,39780,11.05,H23,896,AFU,485,515,gfp61485515
gfp,61,39780,11.05,H24,1874,AFU,485,515,gfp61485515
gfp,61,39780,11.05,I23,116,AFU,485,515,gfp61485515
gfp,61,39780,11.05,I24,94,AFU,485,515,gfp61485515
gfp,61,39780,11.05,J23,1609,AFU,485,515,gfp61485515
gfp,61,39780,11.05,J24,2754,AFU,485,515,gfp61485515
gfp,61,39780,11.05,K23,2941,AFU,485,515,gfp61485515
gfp,61,39780,11.05,K24,2932,AFU,485,515,gfp61485515
gfp,61,39780,11.05,L23,29,AFU,485,515,gfp61485515
gfp,61,39780,11.05,L24,21,AFU,485,515,gfp61485515
gfp,61,39780,11.05,M23,736,AFU,485,515,gfp61485515
gfp,61,39780,11.05,M24,793,AFU,485,515,gfp61485515
gfp,61,39780,11.05,N23,4088,AFU,485,515,gfp61485515
gfp,61,39780,11.05,N24,3870,AFU,485,515,gfp61485515
gfp,61,39780,11.05,O23,2704,AFU,485,515,gfp61485515
gfp,61,39780,11.05,O24,2448,AFU,485,515,gfp61485515
gfp,61,39780,11.05,P23,83,AFU,485,515,gfp61485515
gfp,61,39780,11.05,P24,74,AFU,485,515,gfp61485515
gfp,61,39960,11.1,H23,904,AFU,485,515,gfp61485515
gfp,61,39960,11.1,H24,1897,AFU,485,515,gfp61485515
gfp,61,39960,11.1,I23,108,AFU,485,515,gfp61485515
gfp,61,39960,11.1,I24,92,AFU,485,515,gfp61485515
gfp,61,39960,11.1,J23,1647,AFU,485,515,gfp61485515
gfp,61,39960,11.1,J24,2798,AFU,485,515,gfp61485515
gfp,61,39960,11.1,K23,2833,AFU,485,515,gfp61485515
gfp,61,39960,11.1,K24,2895,AFU,485,515,gfp61485515
gfp,61,39960,11.1,L23,26,AFU,485,515,gfp61485515
gfp,61,39960,11.1,L24,19,AFU,485,515,gfp61485515
gfp,61,39960,11.1,M23,753,AFU,485,515,gfp61485515
gfp,61,39960,11.1,M24,818,AFU,485,515,gfp61485515
gfp,61,39960,11.1,N23,4109,AFU,485,515,gfp61485515
gfp,61,39960,11.1,N24,3821,AFU,485,515,gfp61485515
gfp,61,39960,11.1,O23,2746,AFU,485,515,gfp61485515
gfp,61,39960,11.1,O24,2407,AFU,485,515,gfp61485515
gfp,61,39960,11.1,P23,85,AFU,485,515,gfp61485515
gfp,61,39960,11.1,P24,74,AFU,485,515,gfp61485515
gfp,61,40140,11.15,H23,907,AFU,485,515,gfp61485515
gfp,61,40140,11.15,H24,1863,AFU,485,515,gfp61485515
gfp,61,40140,11.15,I23,108,AFU,485,515,gfp61485515
gfp,61,40140,11.15,I24,89,AFU,485,515,gfp61485515
gfp,61,40140,11.15,J23,1613,AFU,485,515,gfp61485515
gfp,61,40140,11.15,J24,2768,AFU,485,515,gfp61485515
gfp,61,40140,11.15,K23,2912,AFU,485,515,gfp61485515
gfp,61,40140,11.15,K24,2984,AFU,485,515,gfp61485515
gfp,61,40140,11.15,L23,31,AFU,485,515,gfp61485515
gfp,61,40140,11.15,L24,16,AFU,485,515,gfp61485515
gfp,61,40140,11.15,M23,731,AFU,485,515,gfp61485515
gfp,61,40140,11.15,M24,812,AFU,485,515,gfp61485515
gfp,61,40140,11.15,N23,4083,AFU,485,515,gfp61485515
gfp,61,40140,11.15,N24,3873,AFU,485,515,gfp61485515
gfp,61,40140,11.15,O23,2730,AFU,485,515,gfp61485515
gfp,61,40140,11.15,O24,2420,AFU,485,515,gfp61485515
gfp,61,40140,11.15,P23,89,AFU,485,515,gfp61485515
gfp,61,40140,11.15,P24,71,AFU,485,515,gfp61485515
gfp,61,40320,11.2,H23,911,AFU,485,515,gfp61485515
gfp,61,40320,11.2,H24,1913,AFU,485,515,gfp61485515
gfp,61,40320,11.2,I23,116,AFU,485,515,gfp61485515
gfp,61,40320,11.2,I24,89,AFU,485,515,gfp61485515
gfp,61,40320,11.2,J23,1647,AFU,485,515,gfp61485515
gfp,61,40320,11.2,J24,2741,AFU,485,515,gfp61485515
gfp,61,40320,11.2,K23,2936,AFU,485,515,gfp61485515
gfp,61,40320,11.2,K24,2908,AFU,485,515,gfp61485515
gfp,61,40320,11.2,L23,20,AFU,485,515,gfp61485515
gfp,61,40320,11.2,L24,37,AFU,485,515,gfp61485515
gfp,61,40320,11.2,M23,709,AFU,485,515,gfp61485515
gfp,61,40320,11.2,M24,807,AFU,485,515,gfp61485515
gfp,61,40320,11.2,N23,4129,AFU,485,515,gfp61485515
gfp,61,40320,11.2,N24,3835,AFU,485,515,gfp61485515
gfp,61,40320,11.2,O23,2758,AFU,485,515,gfp61485515
gfp,61,40320,11.2,O24,2402,AFU,485,515,gfp61485515
gfp,61,40320,11.2,P23,91,AFU,485,515,gfp61485515
gfp,61,40320,11.2,P24,71,AFU,485,515,gfp61485515
gfp,61,40500,11.25,H23,922,AFU,485,515,gfp61485515
gfp,61,40500,11.25,H24,1881,AFU,485,515,gfp61485515
gfp,61,40500,11.25,I23,98,AFU,485,515,gfp61485515
gfp,61,40500,11.25,I24,96,AFU,485,515,gfp61485515
gfp,61,40500,11.25,J23,1653,AFU,485,515,gfp61485515
gfp,61,40500,11.25,J24,2830,AFU,485,515,gfp61485515
gfp,61,40500,11.25,K23,2956,AFU,485,515,gfp61485515
gfp,61,40500,11.25,K24,2916,AFU,485,515,gfp61485515
gfp,61,40500,11.25,L23,23,AFU,485,515,gfp61485515
gfp,61,40500,11.25,L24,23,AFU,485,515,gfp61485515
gfp,61,40500,11.25,M23,745,AFU,485,515,gfp61485515
gfp,61,40500,11.25,M24,801,AFU,485,515,gfp61485515
gfp,61,40500,11.25,N23,4094,AFU,485,515,gfp61485515
gfp,61,40500,11.25,N24,3833,AFU,485,515,gfp61485515
gfp,61,40500,11.25,O23,2682,AFU,485,515,gfp61485515
gfp,61,40500,11.25,O24,2412,AFU,485,515,gfp61485515
gfp,61,40500,11.25,P23,92,AFU,485,515,gfp61485515
gfp,61,40500,11.25,P24,78,AFU,485,515,gfp61485515
