Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,ChanStr
gfp,61,18540,5.15,E14,115,AFU,485,515,gfp61485515
gfp,61,18540,5.15,F12,4,AFU,485,515,gfp61485515
gfp,61,18540,5.15,F13,1,AFU,485,515,gfp61485515
gfp,61,18540,5.15,F14,8,AFU,485,515,gfp61485515
gfp,61,18720,5.2,B12,3569,AFU,485,515,gfp61485515
gfp,61,18720,5.2,B13,3108,AFU,485,515,gfp61485515
gfp,61,18720,5.2,B14,3115,AFU,485,515,gfp61485515
gfp,61,18720,5.2,C12,110,AFU,485,515,gfp61485515
gfp,61,18720,5.2,C13,126,AFU,485,515,gfp61485515
gfp,61,18720,5.2,C14,93,AFU,485,515,gfp61485515
gfp,61,18720,5.2,D12,94,AFU,485,515,gfp61485515
gfp,61,18720,5.2,D13,78,AFU,485,515,gfp61485515
gfp,61,18720,5.2,D14,81,AFU,485,515,gfp61485515
gfp,61,18720,5.2,E12,127,AFU,485,515,gfp61485515
gfp,61,18720,5.2,E13,116,AFU,485,515,gfp61485515
gfp,61,18720,5.2,E14,109,AFU,485,515,gfp61485515
gfp,61,18720,5.2,F12,4,AFU,485,515,gfp61485515
gfp,61,18720,5.2,F13,12,AFU,485,515,gfp61485515
gfp,61,18720,5.2,F14,3,AFU,485,515,gfp61485515
gfp,61,18900,5.25,B12,3582,AFU,485,515,gfp61485515
gfp,61,18900,5.25,B13,3133,AFU,485,515,gfp61485515
gfp,61,18900,5.25,B14,3154,AFU,485,515,gfp61485515
gfp,61,18900,5.25,C12,112,AFU,485,515,gfp61485515
gfp,61,18900,5.25,C13,127,AFU,485,515,gfp61485515
gfp,61,18900,5.25,C14,107,AFU,485,515,gfp61485515
gfp,61,18900,5.25,D12,93,AFU,485,515,gfp61485515
gfp,61,18900,5.25,D13,74,AFU,485,515,gfp61485515
gfp,61,18900,5.25,D14,80,AFU,485,515,gfp61485515
gfp,61,18900,5.25,E12,125,AFU,485,515,gfp61485515
gfp,61,18900,5.25,E13,129,AFU,485,515,gfp61485515
gfp,61,18900,5.25,E14,106,AFU,485,515,gfp61485515
gfp,61,18900,5.25,F12,11,AFU,485,515,gfp61485515
gfp,61,18900,5.25,F13,0,AFU,485,515,gfp61485515
gfp,61,18900,5.25,F14,12,AFU,485,515,gfp61485515
gfp,61,19080,5.3,B12,3512,AFU,485,515,gfp61485515
gfp,61,19080,5.3,B13,3206,AFU,485,515,gfp61485515
gfp,61,19080,5.3,B14,3116,AFU,485,515,gfp61485515
gfp,61,19080,5.3,C12,115,AFU,485,515,gfp61485515
gfp,61,19080,5.3,C13,119,AFU,485,515,gfp61485515
gfp,61,19080,5.3,C14,96,AFU,485,515,gfp61485515
gfp,61,19080,5.3,D12,101,AFU,485,515,gfp61485515
gfp,61,19080,5.3,D13,77,AFU,485,515,gfp61485515
gfp,61,19080,5.3,D14,86,AFU,485,515,gfp61485515
gfp,61,19080,5.3,E12,129,AFU,485,515,gfp61485515
gfp,61,19080,5.3,E13,120,AFU,485,515,gfp61485515
gfp,61,19080,5.3,E14,113,AFU,485,515,gfp61485515
gfp,61,19080,5.3,F12,17,AFU,485,515,gfp61485515
gfp,61,19080,5.3,F13,13,AFU,485,515,gfp61485515
gfp,61,19080,5.3,F14,11,AFU,485,515,gfp61485515
gfp,61,19260,5.35,B12,3614,AFU,485,515,gfp61485515
gfp,61,19260,5.35,B13,3192,AFU,485,515,gfp61485515
gfp,61,19260,5.35,B14,3140,AFU,485,515,gfp61485515
gfp,61,19260,5.35,C12,114,AFU,485,515,gfp61485515
gfp,61,19260,5.35,C13,122,AFU,485,515,gfp61485515
gfp,61,19260,5.35,C14,90,AFU,485,515,gfp61485515
gfp,61,19260,5.35,D12,98,AFU,485,515,gfp61485515
gfp,61,19260,5.35,D13,69,AFU,485,515,gfp61485515
gfp,61,19260,5.35,D14,83,AFU,485,515,gfp61485515
gfp,61,19260,5.35,E12,124,AFU,485,515,gfp61485515
gfp,61,19260,5.35,E13,122,AFU,485,515,gfp61485515
gfp,61,19260,5.35,E14,109,AFU,485,515,gfp61485515
gfp,61,19260,5.35,F12,0,AFU,485,515,gfp61485515
gfp,61,19260,5.35,F13,11,AFU,485,515,gfp61485515
gfp,61,19260,5.35,F14,9,AFU,485,515,gfp61485515
gfp,61,19440,5.4,B12,3504,AFU,485,515,gfp61485515
gfp,61,19440,5.4,B13,3214,AFU,485,515,gfp61485515
gfp,61,19440,5.4,B14,3159,AFU,485,515,gfp61485515
gfp,61,19440,5.4,C12,111,AFU,485,515,gfp61485515
gfp,61,19440,5.4,C13,116,AFU,485,515,gfp61485515
gfp,61,19440,5.4,C14,97,AFU,485,515,gfp61485515
gfp,61,19440,5.4,D12,93,AFU,485,515,gfp61485515
gfp,61,19440,5.4,D13,76,AFU,485,515,gfp61485515
gfp,61,19440,5.4,D14,92,AFU,485,515,gfp61485515
gfp,61,19440,5.4,E12,125,AFU,485,515,gfp61485515
gfp,61,19440,5.4,E13,129,AFU,485,515,gfp61485515
gfp,61,19440,5.4,E14,123,AFU,485,515,gfp61485515
